"","prodfra_n_moins1","prodfra_n","c_evol_prodfra","libel"
"4296","3091110020","3091110000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4297","3091120010","3091120010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4298","3091120011","3091120010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4299","3091120020","3091120010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4300","3091120021","3091120010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4301","3091120030","3091120020",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4302","3091120031","3091120020",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4303","3091120040","3091120020",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4304","3091120041","3091120020",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4305","3091120050","3091120030",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4306","3091120060","3091120030",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4307","3091130000","3091130000",0,"Prodfra perenne"
"4308","3091203000","3091203000",0,"Prodfra perenne"
"4309","3091209010","3091209010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4310","3091209030","3091209010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4311","3091209020","3091209020",0,"Prodfra perenne"
"4312","3091310010","3091310000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4313","3091310020","3091310000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4314","3091310030","3091310000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4315","3091320000","3091320000",0,"Prodfra perenne"
"4316","3092103000","3092103000",0,"Prodfra perenne"
"4317","3092105010","3092105010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4318","3092105030","3092105010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4319","3092105060","3092105010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4320","3092105061","3092105010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4321","3092105020","3092105020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4322","3092105021","3092105020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4323","3092105040","3092105040",0,"Prodfra perenne"
"4324","3092105041","3092105041",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4325","3092105042","3092105041",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4326","3092105050","3092105050",0,"Prodfra perenne"
"4327","3092203000","3092203000",0,"Prodfra perenne"
"4328","3092209000","3092209000",0,"Prodfra perenne"
"4329","3092301000","3092301000",0,"Prodfra perenne"
"4330","3092303000","3092303000",0,"Prodfra perenne"
"4331","3092307000","3092307000",0,"Prodfra perenne"
"4332","3092309000","3092309000",0,"Prodfra perenne"
"4333","3092403010","3092403000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4334","3092403020","3092403000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4335","3092403030","3092403000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4336","3092403040","3092403000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4337","3092405010","3092405000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4338","3092405020","3092405000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4339","3092405030","3092405000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4340","3099100010","3099100000",1,"Un Prodfra N-1 = Un autre Prodfra N"
"4341","31010010S0","31010010S0",0,"Prodfra perenne"
"4342","31010011S0","31010011S0",0,"Prodfra perenne"
"4343","31010020S0","31010020S0",0,"Prodfra perenne"
"4344","31010021S0","31010021S0",0,"Prodfra perenne"
"4345","31010030S0","31010030S0",0,"Prodfra perenne"
"4346","31010031S0","31010031S0",0,"Prodfra perenne"
"4347","31010040S0","31010040S0",0,"Prodfra perenne"
"4348","3101111000","3101111000",0,"Prodfra perenne"
"4349","3101114010","3101114010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4350","3101114020","3101114010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4351","3101117010","3101117000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4352","3101117020","3101117000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4353","3101117030","3101117000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4354","31011181S0","31011181S0",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4355","31011182S0","31011181S0",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4356","31011183S0","31011182S0",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4357","31011185S0","31011182S0",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4358","31011190S0","31011182S0",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4359","31011184S0","31011183S0",1,"Un Prodfra N-1 = Un autre Prodfra N"
"4360","3101120010","3101120010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4361","3101120020","3101120010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4362","3101120030","3101120020",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4363","3101120040","3101120020",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4364","31011210S0","31011210S0",0,"Prodfra perenne"
"4365","31011220S0","31011220S0",0,"Prodfra perenne"
"4366","3101130010","3101130010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4367","3101130020","3101130010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4368","31012100S0","31012100S0",0,"Prodfra perenne"
"4369","31012200S0","31012200S0",0,"Prodfra perenne"
"4370","3102100010","3102100010",0,"Prodfra perenne"
"4371","3102100020","3102100020",0,"Prodfra perenne"
"4372","3102100030","3102100030",0,"Prodfra perenne"
"4373","31022000S0","31022000S0",0,"Prodfra perenne"
"4374","3103110010","3103110010",0,"Prodfra perenne"
"4375","3103110020","3103110020",0,"Prodfra perenne"
"4376","3103110030","3103110030",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4377","3103110040","3103110030",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4378","3103110050","3103110030",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4379","3103123010","3103123010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4380","3103123020","3103123010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4381","3103123030","3103123020",1,"Un Prodfra N-1 = Un autre Prodfra N"
"4382","3103125000","3103125010",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"4383","3103125000","3103125020",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"4384","3103127000","3103127000",0,"Prodfra perenne"
"4385","3103129000","3103129000",0,"Prodfra perenne"
"4386","31090010SA","31090010SA",0,"Prodfra perenne"
"4387","31090011SA","31090011SA",0,"Prodfra perenne"
"4388","31090020SA","31090020SA",0,"Prodfra perenne"
"4389","31090021SA","31090021SA",0,"Prodfra perenne"
"4390","31090030SA","31090030SA",0,"Prodfra perenne"
"4391","31090040SA","31090040SA",0,"Prodfra perenne"
"4392","31090041SA","31090041SA",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4393","31090042SA","31090041SA",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4394","31090043SA","31090041SA",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4395","31090050SA","31090050SA",0,"Prodfra perenne"
"4396","31090060SB","31090060SB",0,"Prodfra perenne"
"4397","31090080SB","31090080SB",0,"Prodfra perenne"
"4398","31090090SB","31090090SB",0,"Prodfra perenne"
"4399","310911001B","310911001B",0,"Prodfra perenne"
"4400","310912301B","310912301B",0,"Prodfra perenne"
"4401","310912302B","310912302B",0,"Prodfra perenne"
"4402","310912501B","310912501B",0,"Prodfra perenne"
"4403","310912502B","310912502B",0,"Prodfra perenne"
"4404","310913001B","310913001B",0,"Prodfra perenne"
"4405","310913002B","310913002B",0,"Prodfra perenne"
"4406","310913004B","310913003B",1,"Un Prodfra N-1 = Un autre Prodfra N"
"4407","310913005B","310913004B",1,"Un Prodfra N-1 = Un autre Prodfra N"
"4408","310913003B","310913005B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4409","310913006B","310913005B",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4410","310914300B","310914300B",0,"Prodfra perenne"
"4411","310914500B","310914500B",0,"Prodfra perenne"
"4412","31092001SB","31092001SB",0,"Prodfra perenne"
"4413","31092002SB","31092002SB",0,"Prodfra perenne"
"4414","31092003SB","31092003SB",0,"Prodfra perenne"
"4415","31099101HB","31099101HB",0,"Prodfra perenne"
"4416","31099102HB","31099102HB",0,"Prodfra perenne"
"4417","3211100000","3211100000",0,"Prodfra perenne"
"4418","3212110010","3212110000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4419","3212110020","3212110000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4420","3212110030","3212110000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4421","3212120000","3212120000",0,"Prodfra perenne"
"4422","3212133010","3212133010",0,"Prodfra perenne"
"4423","3212133020","3212133020",0,"Prodfra perenne"
"4424","3212133030","3212133030",0,"Prodfra perenne"
"4425","3212133040","3212133040",0,"Prodfra perenne"
"4426","3212135100","3212135100",0,"Prodfra perenne"
"4427","3212135300","3212135300",0,"Prodfra perenne"
"4428","3212135500","3212135500",0,"Prodfra perenne"
"4429","3212140010","3212140010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4430","3212140020","3212140010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4431","3212140030","3212140020",1,"Un Prodfra N-1 = Un autre Prodfra N"
"4432","3213100010","3213100010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4433","3213100020","3213100010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4434","3213100030","3213100020",1,"Un Prodfra N-1 = Un autre Prodfra N"
"4435","3213100040","3213100030",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4436","3213100050","3213100030",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4437","3220111000","3220111000",0,"Prodfra perenne"
"4438","3220113000","3220113000",0,"Prodfra perenne"
"4439","3220115000","3220115000",0,"Prodfra perenne"
"4440","3220120000","3220120000",0,"Prodfra perenne"
"4441","3220131000","3220131000",0,"Prodfra perenne"
"4442","3220134000","3220134000",0,"Prodfra perenne"
"4443","3220137000","3220137000",0,"Prodfra perenne"
"4444","3220140000","3220140000",0,"Prodfra perenne"
"4445","3220151000","3220151000",0,"Prodfra perenne"
"4446","3220153000","3220153000",0,"Prodfra perenne"
"4447","3220160000","3220160000",0,"Prodfra perenne"
"4448","3220200000","3220200000",0,"Prodfra perenne"
"4449","3230113110","3230113100",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4450","3230113120","3230113100",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4451","3230113700","3230113700",0,"Prodfra perenne"
"4452","3230115000","3230115000",0,"Prodfra perenne"
"4453","3230120000","3230120000",0,"Prodfra perenne"
"4454","3230130010","3230130000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4455","3230130020","3230130000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4456","3230140010","3230140010",0,"Prodfra perenne"
"4457","3230140020","3230140020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4458","3230140040","3230140020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4459","3230140030","3230140030",0,"Prodfra perenne"
"4460","3230151000","3230151000",0,"Prodfra perenne"
"4461","3230153000","3230153000",0,"Prodfra perenne"
"4462","3230155000","3230155000",0,"Prodfra perenne"
"4463","3230156000","3230156000",0,"Prodfra perenne"
"4464","3230158000","3230158000",0,"Prodfra perenne"
"4465","3230159030","3230159010",1,"Un Prodfra N-1 = Un autre Prodfra N"
"4466","3230159010","3230159020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4467","3230159020","3230159020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4468","3230159040","3230159020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4469","3230159050","3230159020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4470","3230159060","3230159020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4471","3230159070","3230159020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4472","3230159080","3230159020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4473","3230159090","3230159020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4474","3230160010","3230160000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4475","3230160020","3230160000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4476","3230160030","3230160000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4477","3240110000","3240110000",0,"Prodfra perenne"
"4478","3240120010","3240120000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4479","3240120020","3240120000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4480","3240130000","3240130000",0,"Prodfra perenne"
"4481","3240200010","3240200010",0,"Prodfra perenne"
"4482","3240200020","3240200020",0,"Prodfra perenne"
"4483","3240310000","3240310000",0,"Prodfra perenne"
"4484","3240320000","3240320000",0,"Prodfra perenne"
"4485","3240392010","3240392010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4486","3240392020","3240392010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4487","3240392030","3240392020",1,"Un Prodfra N-1 = Un autre Prodfra N"
"4488","3240394030","3240394010",1,"Un Prodfra N-1 = Un autre Prodfra N"
"4489","3240394010","3240394020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4490","3240394020","3240394020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4491","3240394040","3240394020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4492","3240394050","3240394020",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"4493","3240396000","3240396000",0,"Prodfra perenne"
"4494","3240399010","3240399000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4495","3240399020","3240399000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4496","3240399030","3240399000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4497","3240399040","3240399000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4498","3240410000","3240410000",0,"Prodfra perenne"
"4499","3240421000","3240421000",0,"Prodfra perenne"
"4500","3240423000","3240423000",0,"Prodfra perenne"
"4501","3240425000","3240425000",0,"Prodfra perenne"
"4502","325011300A","325011300A",0,"Prodfra perenne"
"4503","325011500A","325011500A",0,"Prodfra perenne"
"4504","325012000A","325012000A",0,"Prodfra perenne"
"4505","325013110A","325013110A",0,"Prodfra perenne"
"4506","325013130A","325013130A",0,"Prodfra perenne"
"4507","325013150A","325013150A",0,"Prodfra perenne"
"4508","325013170A","325013170A",0,"Prodfra perenne"
"4509","325013200A","325013200A",0,"Prodfra perenne"
"4510","325013330A","325013330A",0,"Prodfra perenne"
"4511","325013350A","325013350A",0,"Prodfra perenne"
"4512","325013400A","325013400A",0,"Prodfra perenne"
"4513","325013530A","325013530A",0,"Prodfra perenne"
"4514","325013550A","325013550A",0,"Prodfra perenne"
"4515","325013630A","325013630A",0,"Prodfra perenne"
"4516","325013650A","325013650A",0,"Prodfra perenne"
"4517","325013730A","325013730A",0,"Prodfra perenne"
"4518","325013791A","325013790A",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4519","325013792A","325013790A",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4520","325013793A","325013790A",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4521","325013800A","325013800A",0,"Prodfra perenne"
"4522","325021300A","325021300A",0,"Prodfra perenne"
"4523","325021800A","325021800A",0,"Prodfra perenne"
"4524","325022350A","325022350A",0,"Prodfra perenne"
"4525","325022391A","325022390A",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4526","325022392A","325022390A",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4527","325022393A","325022390A",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4528","325022394A","325022390A",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4529","325022399A","325022390A",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"4530","325022530A","325022530A",0,"Prodfra perenne"
